date,a2c,ddpg,ppo,td3,sac,mvo,dji
2022-05-31,826609.1009180683,972090.7850055429,779851.219509979,892307.3293481143,926209.9189525606,856984.5717669174,901737.485192043
2022-06-01,830946.4973147053,973094.1121730539,782143.2224737051,889021.3491540225,914564.9794803621,852212.2542090097,896902.4514378275
2022-06-02,854330.1057055134,978650.9776019785,810391.3181087988,903689.6914086612,922388.3448787691,862470.0238393578,908793.9175171504
2022-06-03,846690.4347994465,969304.4397487375,798572.8715681799,895560.9837518008,914439.4291072848,844189.0605036439,899265.9845302972
2022-06-06,847074.8734667439,970343.4958362314,800026.4017633093,896812.6757531436,913029.5401264193,843291.2516619457,899705.5082047153
2022-06-07,852660.5116999287,980472.4162273142,807697.4489709089,904293.7138390811,918296.9491306307,855182.7943952784,906931.4086132427
2022-06-08,845320.9284250874,973931.6339091989,800998.826631645,897042.8696007999,909269.4761119845,847816.2117278979,899572.1204229267
2022-06-09,829196.1348612446,959509.0935497019,778053.8064315679,880614.0525689395,893405.6020236971,826704.4070442668,882130.3012759854
2022-06-10,803337.1463091511,941366.6675281259,747954.6981443289,855388.1597771915,876609.3391681673,804477.319687681,858076.7668551044
2022-06-13,774472.6897051472,918750.8601283762,708578.7019194448,830213.3017754825,857121.9671855929,776415.1635395281,834131.2000034988
2022-06-14,773038.053291573,912915.1719913217,719528.726948734,825586.0459771426,851191.6732097628,770456.3384401244,829978.9586240943
2022-06-15,788715.6482164997,920856.7856006357,751246.1647433126,835086.0144982608,859563.1975551607,779027.9417555679,838280.1613554823
2022-06-16,769387.3759768147,902779.1445483896,738337.4923907125,813973.9801812442,850858.6910167696,764452.8052983335,818013.4185921794
2022-06-17,777343.268310799,905411.9094867441,748817.9449415625,814786.2528252872,850527.6583438875,767569.5361025478,816966.8165092528
2022-06-21,787958.5357935566,932549.2350215646,758915.7651373022,831228.5872979434,873625.5349536898,790224.4081856416,834500.476423983
2022-06-22,790947.8264811176,940995.0116748544,760797.0350191991,830836.7850823672,879981.5111042025,793432.3097253605,833212.5189899922
2022-06-23,798406.8190004963,954848.1313914987,762168.6524204824,835786.3218713077,887420.6647411349,812596.1505742972,838521.5167065464
2022-06-24,826003.9212381977,972570.3772258493,795691.8238926809,860859.0007348331,900843.7130161287,831481.4859493016,861025.784842228
2022-06-27,818278.1751558918,973721.8367595407,786036.3409912832,859161.3106713565,899465.7484317782,826577.7732673133,859319.623912056
2022-06-28,796951.4483950275,960236.3192043039,771795.6251701772,845859.0710168155,890804.8417354586,805824.9663465254,845891.4649859807
