date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
8/24/2020,122.9935837,208.0539703,165.3730011,94.23842621,178.2700043,130.4488983,207.5386658,37.27587509,73.44625854,129.6672363,186.6525879,258.7850037,147.0943146,99.55832672,44.1030159,136.189621,89.46022034,42.13663864,192.9875793,115.4868317,71.6448288,206.4296112,106.6783981,125.4922867,104.6036606,290.5517273,200.5520782,47.41999435,41.23297882
8/25/2020,121.9845963,219.2263794,167.3244934,93.97276306,174.7299957,129.9609375,215.095108,37.08144379,72.54504395,128.7742615,185.4462738,258.2254333,151.8568726,98.73448944,44.36328888,136.1090698,89.85359955,42.08391953,193.0147705,115.1831436,71.86289978,209.1151733,106.3731384,125.9906235,105.2591324,293.7315979,202.1941376,47.30058289,41.01320267
8/26/2020,123.6434631,220.957428,172.0924988,93.35609436,171.8999939,130.5870667,271.1164246,37.33773422,71.40795898,131.1455688,186.5445557,263.4598389,152.576767,98.36217499,44.47099304,136.3238678,88.59295654,42.30352402,194.0222931,115.7481308,71.74546814,213.6361389,106.3922195,125.3835907,103.3655319,290.5329895,204.2928162,47.33241653,41.03517914
8/27/2020,122.1653824,223.2802124,170,96.32566071,174.1999969,132.0049591,275.0987549,37.37308121,71.51744843,132.6834259,189.1822205,260.4815674,153.2044067,98.74241638,44.33636475,136.9325409,91.50760651,42.36501694,192.5973053,115.8752518,71.98031616,218.8816833,105.7340012,125.2204819,106.6793442,293.2141418,205.0409698,47.30854797,42.8969841
8/28/2020,121.9674911,223.5540161,170.0899963,97.28388214,175.8000031,132.2443695,269.9017944,37.29354858,72.12389374,134.4792786,186.9856873,258.3697815,155.4103241,99.07512665,45.26078796,137.5233307,91.88314056,43.77044296,195.0661163,116.9910355,71.83774567,221.1325226,107.3544998,125.7278824,105.5049362,295.7542725,209.5881958,47.17322159,44.0492363
8/31/2020,126.103653,223.7306671,172.5480042,96.38256073,171.8200073,131.0289917,271.4449768,37.31122208,70.69203949,130.8379974,185.545639,257.2417603,152.7983093,97.68093109,45.72749329,137.3174286,89.57644653,43.5069313,194.9382935,115.1266479,71.51901245,217.8673706,106.9720764,125.3292084,105.6414871,294.0420532,205.9737396,47.18117905,43.59399033
9/1/2020,131.126709,221.5580139,174.9559937,97.21746826,172.1000061,134.4725342,280.006958,37.14331436,69.97610474,132.5048676,186.0799866,258.0539246,155.0319214,97.75222015,45.58388901,135.6257172,89.53172302,43.14678955,194.1805573,116.3837051,70.81448364,219.5482178,109.7924347,125.1933136,104.4124603,294.305481,207.2951355,47.09360504,46.33804703
9/2/2020,128.4099579,227.9700012,176.5724945,99.04853821,174.7799988,137.4372559,275.4671021,37.48796463,70.06876373,134.3304596,190.2279968,260.5579224,159.1852722,101.5387344,46.8942337,137.6934052,90.88175964,44.96505356,197.4124298,119.7099533,72.91130829,223.7794342,111.666275,127.304306,106.9524612,301.2766113,210.3363037,48.18418503,46.36630249
9/3/2020,118.1293564,218.9525757,168.3999939,99.10545349,168.7700043,135.1262512,263.8387451,36.18888092,69.30226898,132.1972809,187.9819336,249.1540222,153.490509,98.58396149,45.22489166,133.862381,90.59566498,44.34140015,195.1939392,117.4500809,71.70352936,209.9169769,107.8899002,125.26577,105.0133057,297.5041809,203.0297241,48.24786377,45.3804512
9/4/2020,118.2075348,219.3853607,164.7310028,100.2534332,171.0500031,136.43367,253.5742798,36.0739975,69.00747681,130.9570618,191.0430908,244.6450043,153.8504944,96.88085938,44.94667435,133.0030365,92.55367279,44.83330154,193.3040619,117.0687408,71.49383545,206.9705658,107.459671,124.9939804,106.1240005,293.5246277,198.8517303,48.14438248,44.84357452
